ID,Year_Birth,Education,Marital_Status,Income,Kidsin_home,Teenin_home,Date_became_customer,numberofdayssincelastpurchase,AmountspentDrinks,AmountspentFruits,AmountspentMeat,AmountspentFish,AmountspentSweet,AmountspentGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,total_spent,age,total_children,total_camp_accepted,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Churn_Risk,fav_category,Deal_User_Type,Age_group,Has_child,total_purchases,Country
433,1958,Master,Alone,61331,1,1,10/03/2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,632,57,2,0,3,4,3,10,Low Risk,Drinks,Heavy,Adult,Has child,18,Spain
9597,1969,Master,Couple,73448,0,0,10/02/2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,725,46,0,0,5,4,4,13,Low Risk,Drinks,Light,Adult,No child,18,Spain
5290,1964,PHD,Couple,41551,1,1,14/08/2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,279,51,2,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,11,Spain
1685,1967,PHD,Couple,62981,0,0,17/03/2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,1482,48,0,1,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,22,Canada
5342,1976,Undergraduate,Alone,9548,1,0,08/08/2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,29,39,1,0,4,1,1,6,Low Risk,Fish,Medium,Adult,Has child,4,USA
9579,1959,PHD,Couple,33762,2,1,07/07/2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,106,56,3,0,2,2,2,6,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
7660,1973,PHD,Alone,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,49,42,2,1,4,1,1,6,Low Risk,Gold,Medium,Adult,Has child,4,Canada
1461,1965,PHD,Alone,36921,1,1,28/07/2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,38,50,2,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
821,1992,Master,Alone,92859,0,0,19/10/2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,2077,23,0,0,3,5,5,13,Low Risk,Drinks,Light,Youth,No child,21,Australia
11084,1976,Master,Couple,65104,0,1,14/11/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,1053,39,1,0,5,3,4,12,Low Risk,Drinks,Medium,Adult,Has child,15,Canada
8690,1962,Master,Couple,86111,0,0,19/04/2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,1385,53,0,0,2,5,5,12,High Risk,Meat,Light,Adult,No child,22,Spain
2937,1974,PHD,Alone,68352,0,1,28/08/2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,871,41,1,0,3,5,4,12,Low Risk,Drinks,Medium,Adult,Has child,22,Spain
9701,1988,Master,Couple,41883,1,0,19/03/2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,312,27,1,0,5,2,3,10,Low Risk,Gold,Medium,Adult,Has child,9,India
9949,1976,Master,Couple,59809,0,2,18/10/2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,877,39,2,0,4,3,4,11,Low Risk,Drinks,Medium,Adult,Has child,12,India
10837,1975,Master,Couple,23957,1,0,28/10/2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,68,40,1,0,3,1,2,6,Low Risk,Fish,Light,Adult,Has child,5,South Africa
3120,1981,Master,Couple,38547,1,0,28/08/2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,22,34,1,0,3,1,1,5,Low Risk,Meat,Light,Adult,Has child,3,Spain
5885,1973,Undergraduate,Couple,35688,2,1,22/08/2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,42,3,0,1,2,3,6,Low Risk,Meat,Heavy,Adult,Has child,9,Spain
4050,1966,Master,Couple,49605,0,0,21/06/2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,127,49,0,0,2,2,2,6,Low Risk,Drinks,Light,Adult,No child,7,Spain
3830,1953,Master,Couple,59354,0,2,24/04/2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,459,62,2,0,2,3,3,8,Low Risk,Drinks,Light,Adult,Has child,15,Spain
7987,1969,Master,Couple,65747,0,1,07/03/2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,460,46,1,1,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,15,South Africa
7798,1972,Undergraduate,Couple,46344,0,1,14/12/2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,429,43,1,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,13,South Africa
92,1988,Master,Alone,34176,1,0,12/05/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,27,1,0,5,2,2,9,Low Risk,Meat,Heavy,Adult,Has child,7,India
7055,1952,PHD,Couple,61010,0,1,09/10/2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1021,63,1,0,3,5,4,12,Low Risk,Drinks,Medium,Adult,Has child,24,Australia
10240,1949,Master,Couple,69372,0,0,19/02/2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,1381,66,0,2,5,4,5,14,Low Risk,Drinks,Light,Senior,No child,20,Australia
3025,1958,Master,Alone,49967,0,1,08/07/2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,306,57,1,0,5,3,3,11,Low Risk,Drinks,Medium,Adult,Has child,12,Spain
9283,1978,Master,Alone,60199,1,2,12/09/2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,18,37,3,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,3,Spain
9970,1977,Master,Couple,55375,0,1,17/10/2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,162,38,1,0,5,2,2,9,Low Risk,Meat,Light,Adult,Has child,8,Germany
2730,1955,Master,Alone,80317,0,0,20/08/2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,1231,60,0,0,2,4,5,11,High Risk,Drinks,Light,Adult,No child,17,India
2795,1958,Master,Alone,30523,2,1,01/07/2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,57,3,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,Spain
9260,1945,PHD,Couple,70356,0,0,05/11/2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,1706,70,0,0,4,5,5,14,Low Risk,Drinks,Medium,Senior,No child,25,Spain
8182,1984,Master,Couple,23228,1,0,05/01/2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,121,31,1,0,1,2,2,5,Low Risk,Drinks,Heavy,Adult,Has child,7,Spain
10095,1975,PHD,Alone,74165,0,0,01/05/2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1293,40,0,0,5,4,5,14,Low Risk,Drinks,Light,Adult,No child,19,Spain
8475,1973,PHD,Couple,157243,0,1,01/03/2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1608,42,1,0,1,5,5,11,High Risk,Meat,Heavy,Adult,Has child,22,South Africa
4370,1966,Master,Couple,43482,2,1,13/11/2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,88,49,3,0,1,2,2,5,Low Risk,Meat,Medium,Adult,Has child,6,India
10573,1953,Master,Alone,62551,0,0,18/11/2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,421,62,0,1,4,4,3,11,Low Risk,Fish,Light,Adult,No child,17,Spain
3712,1959,Master,Alone,52332,0,0,28/08/2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,259,56,0,1,2,3,3,8,Low Risk,Drinks,Light,Adult,No child,11,Australia
6637,1988,Master,Alone,66951,0,0,02/11/2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,27,0,0,3,3,4,10,Low Risk,Meat,Light,Adult,No child,14,Spain
3152,1957,Master,Couple,26091,1,1,25/02/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,89,58,2,0,1,2,2,5,Low Risk,Gold,Medium,Adult,Has child,6,South Africa
5610,1965,Master,Couple,33456,1,1,21/04/2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,36,50,2,0,3,1,1,5,Low Risk,Meat,Medium,Adult,Has child,4,Germany
6460,1982,Master,Couple,28718,1,0,13/07/2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,33,1,0,2,1,2,5,Low Risk,Gold,Medium,Adult,Has child,5,South Africa
1349,1970,Master,Couple,50447,2,0,21/04/2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,148,45,2,0,5,2,2,9,Low Risk,Drinks,Light,Adult,Has child,7,Canada
1880,1959,PHD,Couple,53537,1,1,30/01/2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,93,56,2,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
641,1967,Master,Alone,52074,0,1,04/04/2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,119,48,1,1,2,2,2,6,Low Risk,Drinks,Light,Adult,Has child,6,Spain
8717,1975,PHD,Couple,80427,0,1,12/09/2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1835,40,1,0,3,5,5,13,Low Risk,Drinks,Light,Adult,Has child,27,Australia
10314,1948,PHD,Couple,83837,0,0,16/12/2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1318,67,0,2,2,5,5,12,High Risk,Drinks,Light,Senior,No child,24,Spain
10854,1970,PHD,Couple,38853,1,1,23/05/2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,45,45,2,0,1,1,1,3,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
10492,1959,Master,Couple,38285,2,1,24/06/2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,10,56,3,0,1,1,1,3,Low Risk,Meat,Light,Adult,Has child,3,South Africa
6935,1951,Undergraduate,Couple,78497,0,0,01/12/2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,978,64,0,1,3,5,4,12,Low Risk,Meat,Light,Adult,No child,24,Spain
7698,1976,PHD,Couple,51650,0,1,11/05/2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,39,1,0,1,2,2,5,Low Risk,Drinks,Light,Adult,Has child,9,Spain
3559,1988,Undergraduate,Couple,16248,1,0,10/05/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,27,1,0,2,2,2,6,Low Risk,Drinks,Medium,Adult,Has child,6,Canada
10562,1946,Master,Couple,66835,0,0,28/09/2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,69,0,0,4,5,4,13,Low Risk,Drinks,Light,Senior,No child,23,Canada
10796,1984,Master,Couple,30477,1,0,22/01/2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,66,31,1,0,5,1,2,8,Low Risk,Drinks,Light,Adult,Has child,5,Australia
2563,1961,Undergraduate,Couple,28249,0,0,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,54,0,0,1,1,1,3,Low Risk,Sweet,Light,Adult,No child,5,Canada
3518,1983,Master,Couple,25271,1,0,05/12/2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,50,32,1,0,3,1,1,5,Low Risk,Meat,Light,Adult,Has child,4,Spain
5823,1970,PHD,Alone,32303,0,1,08/03/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,39,45,1,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,5,USA
3934,1966,Master,Couple,61286,0,1,02/08/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,49,1,0,4,4,3,11,Low Risk,Drinks,Medium,Adult,Has child,16,Canada
6982,1976,Master,Couple,74068,0,0,19/03/2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1581,39,0,0,5,5,5,15,Low Risk,Drinks,Light,Adult,No child,23,Germany
6431,1964,PHD,Couple,45759,1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,51,2,0,5,1,2,8,Low Risk,Drinks,Medium,Adult,Has child,5,Canada
9733,1978,Undergraduate,Couple,24882,1,0,09/09/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,37,1,1,3,1,2,6,Low Risk,Gold,Light,Adult,Has child,4,Canada
5602,1989,PHD,Couple,66973,0,0,17/05/2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1282,26,0,0,1,5,5,11,High Risk,Drinks,Light,Adult,No child,27,Spain
7829,1900,Undergraduate,Alone,36640,1,0,26/09/2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,65,115,1,0,1,1,2,4,Low Risk,Gold,Light,Senior,Has child,5,India
1324,1988,Master,Couple,38872,1,0,30/05/2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,91,27,1,0,1,2,2,5,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
326,1973,Master,Couple,51148,1,1,18/02/2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,315,42,2,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,12,Spain
7224,1977,Master,Couple,31353,1,1,29/12/2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,31,38,2,0,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,South Africa
6999,1980,Master,Couple,69661,0,0,13/05/2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,35,0,0,1,5,4,10,Low Risk,Drinks,Light,Adult,No child,22,Australia
9938,1954,Master,Couple,80067,0,0,19/09/2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1600,61,0,1,1,4,5,10,High Risk,Meat,Light,Adult,No child,16,Spain
6422,1954,Master,Couple,86718,0,0,17/01/2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1270,61,0,0,4,4,5,13,Low Risk,Meat,Light,Adult,No child,16,India
3182,1973,PHD,Alone,46854,1,1,31/03/2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,263,42,2,1,1,2,3,6,Low Risk,Drinks,Heavy,Adult,Has child,9,Spain
7300,1952,Master,Alone,69142,0,1,29/06/2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,63,1,1,3,4,3,10,Low Risk,Drinks,Medium,Adult,Has child,16,Germany
10424,1968,Master,Alone,75922,0,0,09/12/2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,1295,47,0,0,2,4,5,11,Low Risk,Meat,Light,Adult,No child,17,Spain
8727,1978,Master,Alone,63693,0,1,14/10/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,37,1,0,2,5,4,11,Low Risk,Drinks,Medium,Adult,Has child,26,Spain
2798,1977,PHD,Couple,102160,0,0,02/11/2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1240,38,0,3,3,5,5,13,Low Risk,Drinks,Light,Adult,No child,26,Australia
1030,1965,PHD,Alone,40637,1,1,17/07/2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,38,50,2,0,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,4,South Africa
624,1984,Master,Alone,18890,0,0,10/11/2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,31,0,1,5,1,1,7,Low Risk,Gold,Light,Adult,No child,3,Canada
5176,1988,Master,Couple,29604,1,0,08/12/2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,27,1,1,1,1,1,3,Low Risk,Gold,Light,Adult,Has child,4,Australia
5552,1963,Master,Alone,48721,1,1,13/05/2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,52,2,0,3,3,3,9,Low Risk,Meat,Heavy,Adult,Has child,11,Spain
868,1966,Master,Couple,44794,0,1,08/06/2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,49,1,0,1,1,2,4,Low Risk,Drinks,Light,Adult,Has child,5,Australia
380,1954,Master,Alone,64497,0,1,10/09/2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,61,1,1,5,5,5,15,Low Risk,Drinks,Heavy,Adult,Has child,24,India
2677,1956,Master,Couple,46097,0,1,31/03/2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,59,1,0,5,3,3,11,Low Risk,Drinks,Heavy,Adult,Has child,10,Germany
6521,1954,Master,Couple,77972,0,0,18/03/2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,61,0,0,5,4,4,13,Low Risk,Drinks,Light,Adult,No child,19,Spain
6927,1968,PHD,Couple,44377,1,1,05/10/2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,47,2,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,11,India
2877,1974,Master,Couple,46014,1,1,21/01/2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,41,2,0,4,4,3,11,Low Risk,Drinks,Heavy,Adult,Has child,16,Spain
0,1985,Master,Couple,70951,0,0,04/05/2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,30,0,0,2,4,5,11,High Risk,Meat,Light,Adult,No child,16,Spain
1584,1977,Master,Couple,41443,1,0,01/04/2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,38,1,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,14,USA
7264,1978,Undergraduate,Alone,52195,2,1,12/05/2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,37,3,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,Spain
6274,1948,Master,Couple,83790,0,0,15/11/2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,67,0,2,1,5,5,11,High Risk,Drinks,Light,Senior,No child,24,Australia
1377,1954,Master,Alone,44551,0,1,31/08/2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,61,1,0,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,10,South Africa
454,1980,Master,Couple,69508,1,0,14/11/2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,35,1,0,3,5,4,12,Low Risk,Drinks,Medium,Adult,Has child,26,South Africa
1755,1988,Undergraduate,Couple,45204,1,0,11/04/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,27,1,0,1,2,2,5,Low Risk,Drinks,Light,Adult,Has child,6,Spain
2075,1969,Master,Couple,72460,0,0,14/11/2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,46,0,0,3,3,4,10,Low Risk,Meat,Light,Adult,No child,15,Canada
4785,1970,PHD,Couple,77622,0,2,14/04/2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,45,2,0,5,4,4,13,Low Risk,Drinks,Medium,Adult,Has child,20,USA
9076,1980,PHD,Couple,30732,1,0,05/01/2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,35,1,0,3,2,2,7,Low Risk,Drinks,Heavy,Adult,Has child,9,Spain
7079,1962,Master,Alone,63887,0,1,08/09/2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,53,1,0,4,5,5,14,Low Risk,Drinks,Heavy,Adult,Has child,27,Spain
4653,1978,Master,Couple,42011,1,0,26/03/2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,37,1,0,3,2,2,7,Low Risk,Drinks,Heavy,Adult,Has child,8,Spain
7375,1976,Master,Couple,51369,0,1,25/10/2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,39,1,0,1,3,3,7,Low Risk,Drinks,Medium,Adult,Has child,14,Spain
709,1952,Master,Alone,51537,0,1,09/12/2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,63,1,0,4,3,4,11,Low Risk,Drinks,Medium,Adult,Has child,15,USA
460,1972,PHD,Couple,79930,0,0,08/08/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,43,0,0,2,4,5,11,High Risk,Drinks,Light,Adult,No child,16,Canada
3726,1986,PHD,Couple,34320,1,0,16/02/2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,29,1,0,2,1,1,4,Low Risk,Meat,Light,Adult,Has child,3,Spain
6798,1966,Master,Alone,37070,1,1,20/03/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,49,2,0,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,14,USA
5341,1962,Undergraduate,Alone,81975,0,1,05/01/2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,53,1,1,5,3,5,13,Low Risk,Drinks,Light,Adult,Has child,13,Canada
1606,1971,Master,Couple,38590,1,0,15/05/2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,44,1,0,2,1,1,4,Low Risk,Meat,Light,Adult,Has child,3,South Africa
9617,1951,Master,Alone,15033,0,0,16/04/2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,64,0,0,4,1,1,6,Low Risk,Fish,Light,Adult,No child,4,Spain
3233,1965,PHD,Couple,62745,0,1,23/03/2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,50,1,0,1,5,4,10,Low Risk,Drinks,Medium,Adult,Has child,26,Spain
89,1975,Undergraduate,Couple,22212,1,0,09/12/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,40,1,0,3,2,2,7,Low Risk,Gold,Medium,Adult,Has child,6,Spain
2936,1982,Master,Couple,23661,1,0,04/12/2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,33,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,4,Spain
9449,1958,PHD,Alone,79761,0,1,04/10/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,57,1,0,4,4,3,11,Low Risk,Drinks,Light,Adult,Has child,18,Spain
7297,1973,Master,Alone,7500,1,0,26/12/2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,42,1,0,3,2,2,7,Low Risk,Gold,Heavy,Adult,Has child,7,Spain
11004,1893,Undergraduate,Alone,60182,0,1,17/05/2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,22,122,1,0,4,1,1,6,Low Risk,Drinks,Light,Senior,Has child,3,Spain
313,1968,Master,Alone,73455,0,0,28/10/2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,47,0,1,1,5,5,11,High Risk,Drinks,Light,Adult,No child,21,Spain
9940,1958,Master,Couple,64961,0,1,23/12/2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,57,1,0,1,3,4,8,Low Risk,Drinks,Medium,Adult,Has child,14,South Africa
10735,1971,Master,Alone,22804,1,0,31/07/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,44,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,Spain
9529,1990,Master,Couple,73687,0,0,28/11/2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,25,0,1,5,5,5,15,Low Risk,Drinks,Light,Adult,No child,21,South Africa
6439,1958,Master,Couple,61074,0,1,17/08/2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,57,1,0,4,5,4,13,Low Risk,Drinks,Heavy,Adult,Has child,24,South Africa
7411,1964,PHD,Couple,31686,1,1,05/06/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,51,2,0,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,Canada
2176,1972,Master,Couple,80134,1,0,20/05/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,43,1,3,3,3,5,11,Low Risk,Drinks,Medium,Adult,Has child,14,India
9265,1953,Master,Couple,75027,0,1,09/01/2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,62,1,0,2,4,5,11,High Risk,Drinks,Medium,Adult,Has child,19,India
8867,1988,PHD,Couple,67546,0,0,31/08/2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,27,0,0,1,4,5,10,High Risk,Drinks,Light,Adult,No child,19,Spain
8932,1969,Master,Couple,65176,0,1,29/10/2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,46,1,0,3,5,5,13,Low Risk,Drinks,Heavy,Adult,Has child,21,Australia
10236,1975,Master,Alone,31160,1,0,16/09/2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,40,1,0,2,1,2,5,Low Risk,Meat,Medium,Adult,Has child,5,Spain
6340,1985,Master,Alone,29938,1,0,27/10/2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,30,1,0,3,1,1,5,Low Risk,Gold,Medium,Adult,Has child,4,Spain
10089,1974,Master,Alone,102692,0,0,05/04/2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,41,0,4,5,5,4,14,Low Risk,Meat,Light,Adult,No child,28,Australia
2227,1958,Undergraduate,Couple,26490,0,0,22/09/2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,57,0,0,1,2,3,6,Low Risk,Meat,Medium,Adult,No child,9,Spain
10992,1967,Master,Couple,75702,1,1,29/08/2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,48,2,0,2,5,4,11,Low Risk,Drinks,Heavy,Adult,Has child,21,Spain
5304,1974,PHD,Alone,30899,1,0,13/10/2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,41,1,0,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
